type,w_title,w_full,w_current,w_problem,w_proposal,w_article,precision_at_5,precision_at_10,ndcg_at_10,mrr,average_relevance,average_legal_meaning_score,num_evaluated_pairs,num_unlabeled_pairs,num_sources,objective_score,candidate_recall_objective,ranking_objective,w_raw,w_structured,w_problem_proposal,w_weighted_field,w_cleaned,w_hybrid
weighted_field,0.15,0.15,0.0,0.45,0.2,0.05,0.3093,0.2173,0.7854,0.5737,1.3304,33.03,675,75,75,0.505,0.4073,0.6161,,,,,,
weighted_field,0.15,0.15,0.0,0.45,0.25,0.0,0.3093,0.216,0.7818,0.5555,1.325,32.76,677,73,75,0.5003,0.4057,0.6081,,,,,,
weighted_field,0.15,0.15,0.05,0.2,0.35,0.1,0.3227,0.2271,0.791,0.5964,1.3693,34.0,704,46,75,0.5179,0.4223,0.6292,,,,,,
weighted_field,0.15,0.15,0.05,0.2,0.4,0.05,0.328,0.2239,0.792,0.6057,1.3665,34.18,704,46,75,0.5227,0.4213,0.634,,,,,,
weighted_field,0.15,0.15,0.05,0.2,0.45,0.0,0.3333,0.2217,0.7857,0.5863,1.3609,34.08,701,49,75,0.5196,0.4205,0.6254,,,,,,
weighted_field,0.15,0.15,0.05,0.25,0.3,0.1,0.3173,0.2269,0.7852,0.6034,1.3686,33.88,700,50,75,0.5149,0.4208,0.628,,,,,,
weighted_field,0.15,0.15,0.05,0.25,0.35,0.05,0.3173,0.2295,0.7829,0.5919,1.3679,33.8,704,46,75,0.5119,0.4222,0.6229,,,,,,
weighted_field,0.15,0.15,0.05,0.25,0.4,0.0,0.32,0.2301,0.775,0.5785,1.3672,33.84,708,42,75,0.5082,0.4231,0.6152,,,,,,
weighted_field,0.15,0.15,0.05,0.3,0.25,0.1,0.312,0.2256,0.7868,0.5843,1.3558,33.79,697,53,75,0.5089,0.4167,0.621,,,,,,
weighted_field,0.15,0.15,0.05,0.3,0.3,0.05,0.3173,0.2242,0.7838,0.5852,1.3448,33.33,699,51,75,0.5108,0.4156,0.621,,,,,,
weighted_field,0.15,0.15,0.05,0.3,0.35,0.0,0.312,0.2253,0.761,0.5559,1.3423,32.91,707,43,75,0.4955,0.4145,0.5994,,,,,,
weighted_field,0.15,0.15,0.05,0.35,0.2,0.1,0.3093,0.2264,0.7889,0.5903,1.3485,33.59,683,67,75,0.5094,0.4154,0.6235,,,,,,
weighted_field,0.15,0.15,0.05,0.35,0.25,0.05,0.312,0.2263,0.7785,0.5719,1.3531,33.66,691,59,75,0.5039,0.4167,0.6129,,,,,,
weighted_field,0.15,0.15,0.05,0.35,0.3,0.0,0.3067,0.2217,0.7674,0.5525,1.33,32.93,703,47,75,0.4941,0.4092,0.6,,,,,,
weighted_field,0.15,0.15,0.05,0.4,0.2,0.05,0.3093,0.2213,0.7847,0.5772,1.3319,33.15,681,69,75,0.5055,0.4099,0.617,,,,,,
weighted_field,0.15,0.15,0.05,0.4,0.25,0.0,0.3093,0.2196,0.7744,0.5594,1.3324,33.07,683,67,75,0.4989,0.4089,0.6061,,,,,,
weighted_field,0.15,0.15,0.05,0.45,0.2,0.0,0.3067,0.2182,0.7822,0.5669,1.324,32.91,679,71,75,0.5014,0.4062,0.6117,,,,,,
weighted_field,0.15,0.15,0.1,0.2,0.3,0.1,0.3333,0.2325,0.7911,0.6124,1.3929,34.69,705,45,75,0.5265,0.4318,0.637,,,,,,
weighted_field,0.15,0.15,0.1,0.2,0.35,0.05,0.3387,0.228,0.7854,0.5937,1.3791,34.23,707,43,75,0.5237,0.4283,0.629,,,,,,
weighted_field,0.15,0.15,0.1,0.2,0.4,0.0,0.3333,0.2267,0.7791,0.5846,1.3683,34.19,706,44,75,0.5173,0.4246,0.6219,,,,,,
weighted_field,0.15,0.15,0.1,0.25,0.25,0.1,0.3253,0.2247,0.7977,0.5957,1.3677,34.15,699,51,75,0.5211,0.4213,0.6325,,,,,,
weighted_field,0.15,0.15,0.1,0.25,0.3,0.05,0.3307,0.2291,0.7875,0.6032,1.372,34.27,707,43,75,0.5222,0.4259,0.6316,,,,,,
weighted_field,0.15,0.15,0.1,0.25,0.35,0.0,0.3307,0.2261,0.7807,0.5853,1.3534,33.69,713,37,75,0.5166,0.4213,0.6223,,,,,,
weighted_field,0.15,0.15,0.1,0.3,0.2,0.1,0.32,0.2303,0.7855,0.5932,1.3685,34.28,692,58,75,0.5143,0.4235,0.6251,,,,,,
weighted_field,0.15,0.15,0.1,0.3,0.25,0.05,0.3173,0.2274,0.7913,0.59,1.3477,33.62,696,54,75,0.514,0.4179,0.626,,,,,,
weighted_field,0.15,0.15,0.1,0.3,0.3,0.0,0.3173,0.2244,0.7769,0.574,1.3442,33.41,703,47,75,0.5065,0.4156,0.614,,,,,,
weighted_field,0.15,0.15,0.1,0.35,0.2,0.05,0.3227,0.2242,0.7832,0.5838,1.3547,33.93,688,62,75,0.5131,0.4184,0.6213,,,,,,
weighted_field,0.15,0.15,0.1,0.35,0.25,0.0,0.3173,0.2264,0.7705,0.5573,1.3463,33.58,696,54,75,0.5013,0.4171,0.6052,,,,,,
weighted_field,0.15,0.15,0.1,0.4,0.2,0.0,0.3227,0.2208,0.7797,0.5637,1.3324,33.26,683,67,75,0.508,0.413,0.6127,,,,,,
weighted_field,0.15,0.2,0.0,0.2,0.35,0.1,0.3173,0.2227,0.7968,0.6005,1.368,34.03,701,49,75,0.5178,0.4181,0.6322,,,,,,
weighted_field,0.15,0.2,0.0,0.2,0.4,0.05,0.3173,0.2241,0.802,0.6048,1.3732,34.04,702,48,75,0.5202,0.4198,0.636,,,,,,
weighted_field,0.15,0.2,0.0,0.2,0.45,0.0,0.3173,0.224,0.7861,0.6009,1.3648,34.06,699,51,75,0.5147,0.4184,0.6275,,,,,,
weighted_field,0.15,0.2,0.0,0.25,0.3,0.1,0.312,0.2267,0.7945,0.6072,1.3677,33.87,699,51,75,0.5158,0.4192,0.6324,,,,,,
weighted_field,0.15,0.2,0.0,0.25,0.35,0.05,0.3147,0.2246,0.7911,0.5979,1.3617,33.72,705,45,75,0.5143,0.4177,0.6282,,,,,,
weighted_field,0.15,0.2,0.0,0.25,0.4,0.0,0.3173,0.2237,0.7956,0.5951,1.3517,33.46,708,42,75,0.5163,0.4163,0.6298,,,,,,
weighted_field,0.15,0.2,0.0,0.3,0.25,0.1,0.32,0.2216,0.7917,0.5908,1.3477,33.34,696,54,75,0.5157,0.4151,0.627,,,,,,
weighted_field,0.15,0.2,0.0,0.3,0.3,0.05,0.3173,0.2229,0.7837,0.5858,1.3558,33.25,697,53,75,0.5109,0.4164,0.6212,,,,,,
weighted_field,0.15,0.2,0.0,0.3,0.35,0.0,0.3067,0.2244,0.7715,0.5731,1.3551,33.27,704,46,75,0.4994,0.4146,0.6091,,,,,,
weighted_field,0.15,0.2,0.0,0.35,0.2,0.1,0.32,0.2256,0.7835,0.5927,1.347,33.59,683,67,75,0.5136,0.4174,0.624,,,,,,
weighted_field,0.15,0.2,0.0,0.35,0.25,0.05,0.312,0.2242,0.7845,0.5877,1.3584,33.76,692,58,75,0.5089,0.4163,0.6211,,,,,,
weighted_field,0.15,0.2,0.0,0.35,0.3,0.0,0.312,0.2235,0.7703,0.564,1.3509,33.32,701,49,75,0.4999,0.4147,0.6064,,,,,,
weighted_field,0.15,0.2,0.0,0.4,0.2,0.05,0.3173,0.2205,0.7824,0.5865,1.3407,33.28,681,69,75,0.5107,0.4127,0.6208,,,,,,
weighted_field,0.15,0.2,0.0,0.4,0.25,0.0,0.3093,0.218,0.7771,0.5748,1.3372,33.18,688,62,75,0.5027,0.4087,0.6127,,,,,,
weighted_field,0.15,0.2,0.0,0.45,0.2,0.0,0.3093,0.2182,0.7837,0.5759,1.3264,32.97,677,73,75,0.5049,0.4072,0.6161,,,,,,
weighted_field,0.15,0.2,0.05,0.2,0.3,0.1,0.3253,0.2269,0.8042,0.6181,1.3739,34.13,706,44,75,0.5275,0.4235,0.6433,,,,,,
weighted_field,0.15,0.2,0.05,0.2,0.35,0.05,0.3227,0.226,0.8048,0.6132,1.362,33.79,710,40,75,0.5254,0.4206,0.6413,,,,,,
weighted_field,0.15,0.2,0.05,0.2,0.4,0.0,0.3253,0.2244,0.7894,0.595,1.3748,34.26,707,43,75,0.5185,0.4222,0.6285,,,,,,
weighted_field,0.15,0.2,0.05,0.25,0.25,0.1,0.32,0.2294,0.7898,0.6062,1.3778,34.17,704,46,75,0.5182,0.4243,0.6316,,,,,,
weighted_field,0.15,0.2,0.05,0.25,0.3,0.05,0.3173,0.2271,0.7991,0.6119,1.3592,33.68,710,40,75,0.5208,0.4195,0.6372,,,,,,
weighted_field,0.15,0.2,0.05,0.25,0.35,0.0,0.3173,0.225,0.7872,0.585,1.3601,33.68,711,39,75,0.5118,0.4183,0.6224,,,,,,
weighted_field,0.15,0.2,0.05,0.3,0.2,0.1,0.3307,0.2306,0.7884,0.6,1.3674,34.06,694,56,75,0.5219,0.4261,0.6309,,,,,,
weighted_field,0.15,0.2,0.05,0.3,0.25,0.05,0.3147,0.2257,0.7869,0.594,1.3591,33.72,699,51,75,0.5122,0.418,0.6249,,,,,,
weighted_field,0.15,0.2,0.05,0.3,0.3,0.0,0.3147,0.2234,0.7853,0.589,1.3513,33.4,706,44,75,0.5107,0.4154,0.6225,,,,,,
weighted_field,0.15,0.2,0.05,0.35,0.2,0.05,0.3147,0.2264,0.7834,0.5931,1.3493,33.57,690,60,75,0.511,0.4169,0.6231,,,,,,
weighted_field,0.15,0.2,0.05,0.35,0.25,0.0,0.312,0.2221,0.7765,0.578,1.3438,33.38,701,49,75,0.5046,0.4128,0.6141,,,,,,
weighted_field,0.15,0.2,0.05,0.4,0.2,0.0,0.3173,0.2204,0.7785,0.5807,1.3319,33.18,684,66,75,0.5083,0.4113,0.617,,,,,,
weighted_field,0.15,0.2,0.1,0.2,0.25,0.1,0.3333,0.2309,0.8045,0.61,1.3946,34.82,707,43,75,0.53,0.4311,0.6422,,,,,,
weighted_field,0.15,0.2,0.1,0.2,0.3,0.05,0.3307,0.2289,0.8004,0.6051,1.3848,34.46,712,38,75,0.5265,0.4277,0.6381,,,,,,
weighted_field,0.15,0.2,0.1,0.2,0.35,0.0,0.3307,0.2283,0.7892,0.6004,1.3797,34.37,711,39,75,0.5222,0.4266,0.6314,,,,,,
weighted_field,0.15,0.2,0.1,0.25,0.2,0.1,0.3307,0.2252,0.7939,0.6119,1.3668,34.31,698,52,75,0.5259,0.4228,0.6376,,,,,,
weighted_field,0.15,0.2,0.1,0.25,0.25,0.05,0.3253,0.2279,0.8044,0.612,1.373,34.23,705,45,75,0.5264,0.424,0.6412,,,,,,
weighted_field,0.15,0.2,0.1,0.25,0.3,0.0,0.328,0.2265,0.7987,0.5965,1.3661,34.04,713,37,75,0.5229,0.4228,0.6338,,,,,,
weighted_field,0.15,0.2,0.1,0.3,0.2,0.05,0.3253,0.2289,0.7871,0.6024,1.3734,34.41,699,51,75,0.5193,0.4247,0.6301,,,,,,
weighted_field,0.15,0.2,0.1,0.3,0.25,0.0,0.3173,0.2241,0.7832,0.5916,1.3532,33.57,705,45,75,0.5119,0.4168,0.623,,,,,,
weighted_field,0.15,0.2,0.1,0.35,0.2,0.0,0.32,0.2289,0.7715,0.5806,1.3578,34.0,696,54,75,0.5076,0.421,0.6144,,,,,,
weighted_field,0.15,0.25,0.0,0.2,0.3,0.1,0.32,0.2219,0.7986,0.6229,1.3675,34.0,702,48,75,0.5242,0.4183,0.6414,,,,,,
weighted_field,0.15,0.25,0.0,0.2,0.35,0.05,0.32,0.22,0.8092,0.6132,1.3579,33.78,707,43,75,0.5254,0.4157,0.6428,,,,,,
weighted_field,0.15,0.25,0.0,0.2,0.4,0.0,0.3173,0.2213,0.8005,0.5981,1.3598,33.81,706,44,75,0.5184,0.4161,0.633,,,,,,
weighted_field,0.15,0.25,0.0,0.25,0.25,0.1,0.3227,0.227,0.7916,0.6065,1.37,34.04,700,50,75,0.5201,0.4224,0.633,,,,,,
weighted_field,0.15,0.25,0.0,0.25,0.3,0.05,0.32,0.226,0.8043,0.6232,1.3608,33.66,704,46,75,0.5259,0.4197,0.6441,,,,,,
weighted_field,0.15,0.25,0.0,0.25,0.35,0.0,0.3227,0.2257,0.7868,0.5843,1.3569,33.58,706,44,75,0.5143,0.4196,0.6231,,,,,,
weighted_field,0.15,0.25,0.0,0.3,0.2,0.1,0.32,0.2233,0.7896,0.6011,1.3531,33.7,691,59,75,0.5171,0.4169,0.6297,,,,,,
weighted_field,0.15,0.25,0.0,0.3,0.25,0.05,0.3147,0.2231,0.7889,0.6011,1.3524,33.37,701,49,75,0.5142,0.4154,0.6283,,,,,,
weighted_field,0.15,0.25,0.0,0.3,0.3,0.0,0.3147,0.22,0.7845,0.5812,1.3409,33.06,707,43,75,0.5089,0.4118,0.6194,,,,,,
weighted_field,0.15,0.25,0.0,0.35,0.2,0.05,0.312,0.2251,0.7812,0.5928,1.3474,33.46,688,62,75,0.5089,0.4152,0.6214,,,,,,
weighted_field,0.15,0.25,0.0,0.35,0.25,0.0,0.3093,0.2204,0.7789,0.5763,1.3338,33.08,698,52,75,0.5036,0.4096,0.6141,,,,,,
weighted_field,0.15,0.25,0.0,0.4,0.2,0.0,0.3147,0.2202,0.7743,0.5817,1.3353,33.26,686,64,75,0.506,0.4111,0.615,,,,,,
weighted_field,0.15,0.25,0.05,0.2,0.25,0.1,0.328,0.2286,0.7976,0.6149,1.381,34.44,706,44,75,0.5263,0.4263,0.6397,,,,,,
weighted_field,0.15,0.25,0.05,0.2,0.3,0.05,0.3227,0.2259,0.809,0.6203,1.3704,34.17,710,40,75,0.5281,0.4218,0.6457,,,,,,
weighted_field,0.15,0.25,0.05,0.2,0.35,0.0,0.3173,0.2242,0.8035,0.6189,1.3529,33.71,714,36,75,0.5235,0.4168,0.6416,,,,,,
weighted_field,0.15,0.25,0.05,0.25,0.2,0.1,0.3227,0.2291,0.7936,0.6142,1.375,34.39,696,54,75,0.5223,0.4244,0.6366,,,,,,
weighted_field,0.15,0.25,0.05,0.25,0.25,0.05,0.3227,0.23,0.7944,0.6221,1.3762,34.18,707,43,75,0.5241,0.4251,0.6398,,,,,,
weighted_field,0.15,0.25,0.05,0.25,0.3,0.0,0.32,0.2241,0.804,0.6054,1.354,33.66,709,41,75,0.5223,0.4176,0.6377,,,,,,
weighted_field,0.15,0.25,0.05,0.3,0.2,0.05,0.3227,0.2249,0.7857,0.6065,1.361,33.89,698,52,75,0.5184,0.4198,0.6304,,,,,,
weighted_field,0.15,0.25,0.05,0.3,0.25,0.0,0.32,0.2209,0.7811,0.5889,1.3442,33.31,703,47,75,0.5121,0.4142,0.6216,,,,,,
weighted_field,0.15,0.25,0.05,0.35,0.2,0.0,0.3147,0.2234,0.7719,0.5814,1.3415,33.38,697,53,75,0.5052,0.4139,0.6138,,,,,,
weighted_field,0.15,0.25,0.1,0.2,0.2,0.1,0.3307,0.2327,0.7983,0.6179,1.4,35.17,705,45,75,0.5284,0.4323,0.6416,,,,,,
weighted_field,0.15,0.25,0.1,0.2,0.25,0.05,0.3307,0.2337,0.7959,0.6139,1.3989,35.05,712,38,75,0.5269,0.4327,0.6392,,,,,,
weighted_field,0.15,0.25,0.1,0.2,0.3,0.0,0.328,0.2317,0.7874,0.6079,1.393,34.9,715,35,75,0.5218,0.43,0.6327,,,,,,
weighted_field,0.15,0.25,0.1,0.25,0.2,0.05,0.328,0.2265,0.8004,0.6211,1.3816,34.58,705,45,75,0.5283,0.4251,0.6432,,,,,,
weighted_field,0.15,0.25,0.1,0.25,0.25,0.0,0.3333,0.2288,0.7977,0.6069,1.3764,34.33,712,38,75,0.5273,0.4271,0.638,,,,,,
weighted_field,0.15,0.25,0.1,0.3,0.2,0.0,0.328,0.225,0.7759,0.5936,1.3657,34.1,700,50,75,0.5155,0.4219,0.6225,,,,,,
weighted_field,0.15,0.3,0.0,0.2,0.25,0.1,0.3253,0.2254,0.7987,0.614,1.3691,34.13,699,51,75,0.5251,0.4219,0.6394,,,,,,
weighted_field,0.15,0.3,0.0,0.2,0.3,0.05,0.3147,0.2254,0.8048,0.6272,1.3743,34.11,708,42,75,0.5242,0.4201,0.6446,,,,,,
weighted_field,0.15,0.3,0.0,0.2,0.35,0.0,0.3147,0.2191,0.8013,0.6169,1.3507,33.52,710,40,75,0.5211,0.4127,0.6394,,,,,,
weighted_field,0.15,0.3,0.0,0.25,0.2,0.1,0.3147,0.2282,0.7934,0.6159,1.3683,34.08,695,55,75,0.5186,0.4208,0.6355,,,,,,
weighted_field,0.15,0.3,0.0,0.25,0.25,0.05,0.32,0.2273,0.7976,0.6158,1.3716,34.12,705,45,75,0.5224,0.4221,0.6384,,,,,,
weighted_field,0.15,0.3,0.0,0.25,0.3,0.0,0.3147,0.2248,0.8008,0.6135,1.3621,33.74,707,43,75,0.5203,0.4179,0.638,,,,,,
weighted_field,0.15,0.3,0.0,0.3,0.2,0.05,0.32,0.2187,0.7925,0.6087,1.3386,33.35,697,53,75,0.5195,0.412,0.6337,,,,,,
weighted_field,0.15,0.3,0.0,0.3,0.25,0.0,0.3173,0.2238,0.7777,0.5843,1.3494,33.45,704,46,75,0.5088,0.416,0.6179,,,,,,
weighted_field,0.15,0.3,0.0,0.35,0.2,0.0,0.3093,0.2224,0.7767,0.5818,1.3425,33.44,692,58,75,0.504,0.4121,0.615,,,,,,
weighted_field,0.15,0.3,0.05,0.2,0.2,0.1,0.3253,0.2313,0.7991,0.6266,1.394,34.81,703,47,75,0.5277,0.4292,0.644,,,,,,
weighted_field,0.15,0.3,0.05,0.2,0.25,0.05,0.3253,0.2306,0.7999,0.6307,1.3904,34.86,707,43,75,0.5288,0.4282,0.6458,,,,,,
weighted_field,0.15,0.3,0.05,0.2,0.3,0.0,0.3173,0.2251,0.8002,0.6148,1.3731,34.46,713,37,75,0.5217,0.4204,0.6387,,,,,,
weighted_field,0.15,0.3,0.05,0.25,0.2,0.05,0.32,0.23,0.7915,0.6239,1.3795,34.4,701,49,75,0.5222,0.4249,0.6385,,,,,,
weighted_field,0.15,0.3,0.05,0.25,0.25,0.0,0.32,0.2277,0.7952,0.62,1.378,34.35,709,41,75,0.5226,0.4233,0.6388,,,,,,
weighted_field,0.15,0.3,0.05,0.3,0.2,0.0,0.3173,0.2226,0.7795,0.5986,1.3566,33.91,701,49,75,0.5122,0.4164,0.6237,,,,,,
weighted_field,0.15,0.3,0.1,0.2,0.2,0.05,0.3253,0.229,0.8038,0.6257,1.3876,34.85,707,43,75,0.5289,0.4269,0.6458,,,,,,
weighted_field,0.15,0.3,0.1,0.2,0.25,0.0,0.3227,0.2284,0.8013,0.6128,1.3859,34.74,710,40,75,0.5243,0.4256,0.6396,,,,,,
weighted_field,0.15,0.3,0.1,0.25,0.2,0.0,0.3253,0.2271,0.7926,0.6223,1.3814,34.61,708,42,75,0.5249,0.4248,0.6395,,,,,,
weighted_field,0.15,0.35,0.0,0.2,0.2,0.1,0.3227,0.2344,0.7861,0.6116,1.4026,35.01,698,52,75,0.5195,0.4317,0.6323,,,,,,
weighted_field,0.15,0.35,0.0,0.2,0.25,0.05,0.3253,0.2301,0.8022,0.6243,1.3818,34.52,702,48,75,0.5282,0.4267,0.6446,,,,,,
weighted_field,0.15,0.35,0.0,0.2,0.3,0.0,0.3173,0.2241,0.7947,0.6157,1.3666,34.07,712,38,75,0.5202,0.4188,0.6366,,,,,,
weighted_field,0.15,0.35,0.0,0.25,0.2,0.05,0.3147,0.2279,0.8011,0.6251,1.3775,34.49,694,56,75,0.5227,0.422,0.6422,,,,,,
weighted_field,0.15,0.35,0.0,0.25,0.25,0.0,0.3253,0.2255,0.7957,0.6108,1.367,34.12,703,47,75,0.5235,0.4217,0.6369,,,,,,
weighted_field,0.15,0.35,0.0,0.3,0.2,0.0,0.3173,0.2209,0.7794,0.5945,1.3371,33.37,700,50,75,0.5114,0.4124,0.6223,,,,,,
weighted_field,0.15,0.35,0.05,0.2,0.2,0.05,0.3253,0.2304,0.7985,0.6284,1.3844,34.48,705,45,75,0.5279,0.4272,0.6443,,,,,,
weighted_field,0.15,0.35,0.05,0.2,0.25,0.0,0.3253,0.229,0.7948,0.6216,1.3893,34.87,709,41,75,0.5254,0.4271,0.6403,,,,,,
weighted_field,0.15,0.35,0.05,0.25,0.2,0.0,0.32,0.2252,0.7883,0.6161,1.3784,34.52,703,47,75,0.5197,0.4219,0.6344,,,,,,
weighted_field,0.15,0.35,0.1,0.2,0.2,0.0,0.3253,0.2277,0.7935,0.6246,1.3907,34.94,709,41,75,0.5256,0.4265,0.6407,,,,,,
weighted_field,0.2,0.1,0.0,0.2,0.4,0.1,0.336,0.2332,0.7721,0.5825,1.4041,34.94,678,72,75,0.5161,0.4345,0.6185,,,,,,
weighted_field,0.2,0.1,0.0,0.2,0.45,0.05,0.3307,0.2298,0.7743,0.5731,1.3918,34.59,679,71,75,0.5123,0.4293,0.6152,,,,,,
weighted_field,0.2,0.1,0.0,0.25,0.35,0.1,0.3173,0.2361,0.7705,0.5808,1.3973,34.79,677,73,75,0.506,0.4306,0.6135,,,,,,
weighted_field,0.2,0.1,0.0,0.25,0.4,0.05,0.3227,0.2305,0.7706,0.583,1.3871,34.45,682,68,75,0.5091,0.427,0.6154,,,,,,
weighted_field,0.2,0.1,0.0,0.25,0.45,0.0,0.3227,0.2266,0.7682,0.5725,1.381,34.34,685,65,75,0.5063,0.4238,0.6106,,,,,,
weighted_field,0.2,0.1,0.0,0.3,0.3,0.1,0.3173,0.2386,0.7796,0.5883,1.3944,34.4,677,73,75,0.5102,0.4316,0.6202,,,,,,
weighted_field,0.2,0.1,0.0,0.3,0.35,0.05,0.3147,0.2359,0.7682,0.5774,1.3882,34.24,680,70,75,0.5033,0.4284,0.6107,,,,,,
weighted_field,0.2,0.1,0.0,0.3,0.4,0.0,0.312,0.2334,0.7547,0.5651,1.383,34.14,684,66,75,0.4954,0.4255,0.5998,,,,,,
weighted_field,0.2,0.1,0.0,0.35,0.25,0.1,0.3147,0.2297,0.7794,0.5852,1.3661,33.83,672,78,75,0.5082,0.4214,0.6185,,,,,,
weighted_field,0.2,0.1,0.0,0.35,0.3,0.05,0.3147,0.2336,0.7722,0.5815,1.369,33.71,683,67,75,0.5053,0.4242,0.614,,,,,,
weighted_field,0.2,0.1,0.0,0.35,0.35,0.0,0.312,0.2332,0.7597,0.5526,1.3676,33.64,680,70,75,0.4944,0.4231,0.5977,,,,,,
weighted_field,0.2,0.1,0.0,0.4,0.2,0.1,0.3147,0.2274,0.7831,0.5936,1.3591,33.66,660,90,75,0.511,0.419,0.6231,,,,,,
weighted_field,0.2,0.1,0.0,0.4,0.25,0.05,0.3147,0.2254,0.7709,0.576,1.3561,33.54,674,76,75,0.5038,0.4173,0.6114,,,,,,
weighted_field,0.2,0.1,0.0,0.4,0.3,0.0,0.3067,0.2281,0.7632,0.568,1.3535,33.35,679,71,75,0.4959,0.4166,0.6036,,,,,,
weighted_field,0.2,0.1,0.0,0.45,0.2,0.05,0.3093,0.2245,0.7771,0.5793,1.3494,33.46,664,86,75,0.5036,0.4144,0.6143,,,,,,
weighted_field,0.2,0.1,0.0,0.45,0.25,0.0,0.312,0.2212,0.7714,0.5716,1.3408,33.15,666,84,75,0.5017,0.4118,0.6096,,,,,,
weighted_field,0.2,0.1,0.05,0.2,0.35,0.1,0.3333,0.2361,0.7861,0.5958,1.4097,35.14,681,69,75,0.5216,0.4364,0.6289,,,,,,
weighted_field,0.2,0.1,0.05,0.2,0.4,0.05,0.3333,0.2349,0.7815,0.5859,1.4124,35.43,679,71,75,0.5183,0.4361,0.6234,,,,,,
weighted_field,0.2,0.1,0.05,0.2,0.45,0.0,0.3387,0.2306,0.7764,0.5732,1.393,34.77,682,68,75,0.5169,0.432,0.6177,,,,,,
weighted_field,0.2,0.1,0.05,0.25,0.3,0.1,0.3227,0.2431,0.7827,0.6028,1.4183,35.18,679,71,75,0.5167,0.4393,0.6277,,,,,,
weighted_field,0.2,0.1,0.05,0.25,0.35,0.05,0.32,0.2376,0.7833,0.6003,1.4058,34.92,685,65,75,0.5151,0.4334,0.6266,,,,,,
weighted_field,0.2,0.1,0.05,0.25,0.4,0.0,0.3253,0.2304,0.7726,0.5759,1.3895,34.55,688,62,75,0.5096,0.428,0.6143,,,,,,
weighted_field,0.2,0.1,0.05,0.3,0.25,0.1,0.3147,0.2395,0.7914,0.595,1.4133,35.1,675,75,75,0.5138,0.4344,0.6273,,,,,,
weighted_field,0.2,0.1,0.05,0.3,0.3,0.05,0.32,0.2373,0.7793,0.5908,1.3979,34.63,681,69,75,0.512,0.4321,0.6215,,,,,,
weighted_field,0.2,0.1,0.05,0.3,0.35,0.0,0.3173,0.2355,0.77,0.5721,1.3865,34.32,683,67,75,0.5041,0.4286,0.6102,,,,,,
weighted_field,0.2,0.1,0.05,0.35,0.2,0.1,0.32,0.2351,0.7899,0.6046,1.3785,34.37,671,79,75,0.5179,0.4278,0.6311,,,,,,
weighted_field,0.2,0.1,0.05,0.35,0.25,0.05,0.3173,0.2331,0.7778,0.5841,1.3732,34.06,678,72,75,0.5088,0.4252,0.6179,,,,,,
weighted_field,0.2,0.1,0.05,0.35,0.3,0.0,0.3093,0.2365,0.7634,0.5624,1.3833,34.2,681,69,75,0.4961,0.4267,0.6022,,,,,,
weighted_field,0.2,0.1,0.05,0.4,0.2,0.05,0.3147,0.2276,0.778,0.5829,1.3557,33.79,672,78,75,0.5073,0.4186,0.6171,,,,,,
weighted_field,0.2,0.1,0.05,0.4,0.25,0.0,0.3093,0.2293,0.7714,0.5767,1.3575,33.62,677,73,75,0.5014,0.4185,0.6108,,,,,,
weighted_field,0.2,0.1,0.05,0.45,0.2,0.0,0.3093,0.227,0.7705,0.5831,1.3463,33.49,670,80,75,0.5024,0.4155,0.6127,,,,,,
weighted_field,0.2,0.1,0.1,0.2,0.3,0.1,0.3333,0.2468,0.7937,0.6031,1.4277,35.64,678,72,75,0.5254,0.4456,0.6349,,,,,,
weighted_field,0.2,0.1,0.1,0.2,0.35,0.05,0.3413,0.2335,0.7928,0.5991,1.4009,34.97,691,59,75,0.5283,0.4356,0.6347,,,,,,
weighted_field,0.2,0.1,0.1,0.2,0.4,0.0,0.336,0.2332,0.7809,0.5883,1.3977,34.93,689,61,75,0.5199,0.4336,0.6245,,,,,,
weighted_field,0.2,0.1,0.1,0.25,0.25,0.1,0.32,0.241,0.7963,0.6126,1.4086,35.1,678,72,75,0.5214,0.4359,0.6367,,,,,,
weighted_field,0.2,0.1,0.1,0.25,0.3,0.05,0.328,0.2434,0.7843,0.5968,1.4132,35.26,680,70,75,0.5187,0.44,0.6274,,,,,,
weighted_field,0.2,0.1,0.1,0.25,0.35,0.0,0.3227,0.2365,0.785,0.5898,1.3884,34.56,690,60,75,0.5148,0.4308,0.6242,,,,,,
weighted_field,0.2,0.1,0.1,0.3,0.2,0.1,0.328,0.2379,0.7912,0.6042,1.4009,35.08,671,79,75,0.5222,0.4349,0.6331,,,,,,
weighted_field,0.2,0.1,0.1,0.3,0.25,0.05,0.3173,0.236,0.7919,0.6056,1.3947,34.82,679,71,75,0.5173,0.4301,0.6318,,,,,,
weighted_field,0.2,0.1,0.1,0.3,0.3,0.0,0.3147,0.2362,0.7802,0.5811,1.3904,34.65,684,66,75,0.5076,0.429,0.6174,,,,,,
weighted_field,0.2,0.1,0.1,0.35,0.2,0.05,0.32,0.2384,0.7788,0.5989,1.3881,34.66,675,75,75,0.5134,0.4313,0.6241,,,,,,
weighted_field,0.2,0.1,0.1,0.35,0.25,0.0,0.3173,0.2321,0.7726,0.5755,1.365,33.98,685,65,75,0.5055,0.4233,0.6126,,,,,,
